product_id,product_category,region,base_price,competitor_price,inventory,demand_score,sales_last_7_days,customer_rating,discount_percent,season,promotion,page_views,price_elasticity,recommended_price
P1511,Electronics,West,7858.76,3738.02,57,87.5,249,3.8,13.7,Festival,1,1061,1.96,8652.38
P1512,Fashion,South,2902.42,4207.85,466,65.4,263,2.9,17.3,Summer,0,7093,1.48,3217.86
P1513,Electronics,North,2201.62,9375.34,432,11.1,252,3.4,5.7,Summer,0,5674,0.99,2862.11
P1514,Electronics,East,364.21,8576.44,379,72.6,111,2.7,6.7,Festival,1,9345,0.96,473.47
P1515,Beauty,South,6856.15,7558.31,334,47.6,180,3.9,6.6,Monsoon,1,9888,1.13,6885.76
P1516,Books,North,950.37,2747.59,58,60.9,188,2.7,5.2,Monsoon,1,1750,1.01,1235.48
P1517,Home & Kitchen,West,4323.46,9573.44,280,68.4,207,2.9,7.2,Festival,0,268,1.71,5620.5
P1518,Sports,South,6096.49,1773.57,339,41.5,234,2.7,8.1,Winter,1,8128,1.09,5004.06
P1519,Electronics,East,9383.67,6648.27,35,92.5,24,3.5,4.5,Monsoon,1,8968,0.8,10055.52
P1520,Sports,West,3255.66,477.23,139,22.1,26,4.6,25.6,Festival,0,7202,1.62,2760.6
P1521,Books,West,2647.77,6823.19,62,70.4,218,4.8,39.6,Festival,0,5876,1.75,3442.1
P1522,Books,North,6610.77,3040.13,109,10.4,10,2.7,35.2,Summer,1,5635,1.01,5099.96
P1523,Electronics,South,6268.54,4820.67,270,93.2,17,4.1,1.8,Festival,0,8108,1.44,6967.21
P1524,Fashion,West,3454.68,3743.13,14,20.1,245,4.2,16.9,Regular,0,861,0.4,3647.92
P1525,Electronics,East,9295.4,1962.85,500,18.5,206,3.8,34.4,Summer,0,5506,1.2,6971.55
P1526,Beauty,South,8479.65,6598.84,257,40.0,258,4.2,5.4,Summer,0,7727,0.38,8049.9
P1527,Home & Kitchen,East,2395.03,9281.99,299,43.6,112,3.1,33.9,Monsoon,0,4959,0.35,3113.54
P1528,Fashion,West,2543.6,10077.75,160,29.3,205,3.7,23.7,Winter,0,4759,1.34,3306.68
P1529,Electronics,East,5220.54,2165.01,162,62.7,27,3.5,37.3,Monsoon,0,4571,0.82,4665.76
P1530,Sports,North,7781.01,7583.29,41,49.9,71,2.7,35.0,Regular,0,9825,1.56,8338.05
P1531,Fashion,East,631.6,7035.98,123,13.1,176,4.1,27.1,Summer,1,4087,1.82,821.08
P1532,Fashion,South,6994.68,3723.66,71,38.8,202,3.7,26.3,Summer,1,9124,0.54,6798.6
P1533,Electronics,East,6552.71,377.1,246,82.9,248,3.2,8.5,Festival,0,8061,1.53,5856.31
P1534,Fashion,East,2468.5,7298.65,303,72.1,118,3.7,4.7,Winter,0,481,1.17,3209.05
P1535,Sports,North,6877.26,9937.51,467,75.2,9,4.4,16.6,Winter,0,8225,0.49,7791.89
P1536,Books,East,9413.8,6703.48,217,72.8,86,4.5,7.5,Festival,0,9189,1.41,9915.06
P1537,Fashion,East,658.5,4672.22,312,38.0,23,4.1,4.1,Regular,1,9909,1.34,856.05
P1538,Books,West,3332.59,5599.59,105,19.0,240,3.7,12.1,Winter,0,6598,1.18,3938.37
P1539,Sports,West,4494.13,2240.17,60,34.5,73,3.9,34.4,Summer,0,2589,1.88,4239.54
P1540,Electronics,South,9012.75,7925.62,336,84.9,27,3.5,0.7,Regular,0,440,1.19,9541.58
P1541,Home & Kitchen,West,9630.16,7883.05,328,98.2,81,2.8,11.7,Monsoon,1,132,1.98,10015.3
P1542,Fashion,West,4552.33,1681.74,243,54.4,84,3.5,17.0,Monsoon,0,1052,1.17,4033.35
P1543,Home & Kitchen,West,7550.28,9240.74,397,10.9,199,3.8,20.4,Regular,0,8722,0.5,6917.3
P1544,Sports,West,5410.28,2958.04,235,22.6,43,4.0,7.3,Summer,1,9018,1.1,4535.76
P1545,Fashion,North,5470.27,10316.88,366,39.0,263,4.8,38.6,Monsoon,0,7446,0.61,6403.15
P1546,Books,West,2925.38,4131.56,385,62.1,92,4.4,23.2,Summer,0,9996,1.32,3264.79
P1547,Beauty,North,2326.17,2015.76,96,16.8,84,2.9,20.9,Festival,0,9490,1.48,2332.02
P1548,Home & Kitchen,North,3022.45,3809.75,283,94.9,300,2.9,0.4,Winter,0,9378,1.1,3568.86
P1549,Fashion,West,5652.01,4722.66,451,42.9,296,2.8,19.4,Regular,0,3306,0.47,4935.58
P1550,Home & Kitchen,East,485.72,895.26,113,92.1,135,4.3,33.5,Winter,1,9777,1.1,620.39
P1551,Fashion,North,9091.04,6147.21,321,80.2,281,4.3,8.8,Festival,1,3294,0.44,9647.91
P1552,Electronics,East,1731.58,6347.57,172,78.0,59,5.0,14.0,Monsoon,0,6057,1.46,2251.05
P1553,Books,East,2356.87,7805.76,304,64.6,241,3.8,0.8,Summer,0,572,1.64,3063.93
P1554,Home & Kitchen,West,5279.11,481.03,474,66.4,98,4.6,39.1,Summer,0,1744,1.94,4092.38
P1555,Beauty,South,7159.12,5765.58,412,67.4,62,3.9,2.7,Festival,0,2302,0.55,7223.46
P1556,Beauty,West,1138.14,726.0,439,66.6,264,4.7,35.9,Regular,0,4887,1.21,1009.94
P1557,Sports,South,3313.41,7415.81,446,59.8,113,4.3,12.5,Winter,0,7376,1.26,4307.43
P1558,Fashion,South,9693.01,755.11,222,98.8,146,4.1,23.5,Monsoon,0,8519,1.87,8375.27
P1559,Home & Kitchen,West,2770.96,9589.03,226,75.9,216,3.9,27.2,Regular,0,197,1.37,3602.25
P1560,Sports,West,3267.89,7425.49,165,79.9,256,4.3,5.6,Festival,0,8198,0.55,4248.26
P1561,Home & Kitchen,South,8397.69,5416.26,20,88.5,258,3.5,17.8,Festival,0,3670,1.04,9783.39
P1562,Fashion,West,692.1,4736.32,282,29.4,194,2.7,13.0,Summer,0,9181,1.41,899.73
P1563,Beauty,South,4753.21,1528.54,61,17.5,14,2.6,2.3,Monsoon,0,3759,1.49,4046.75
P1564,Electronics,East,3920.24,3183.11,66,53.5,103,3.7,33.3,Regular,1,4387,1.77,4055.11
P1565,Beauty,West,3302.55,9147.66,367,56.3,245,4.0,1.8,Summer,0,5144,0.61,4293.32
P1566,Sports,East,2999.86,9513.95,470,84.6,245,2.7,26.1,Monsoon,0,9465,1.92,3899.82
P1567,Books,North,1095.47,187.72,331,49.9,268,3.2,12.6,Winter,0,7522,0.4,901.98
P1568,Electronics,East,3285.29,6311.49,246,61.4,224,3.3,7.7,Winter,0,3413,1.97,4238.78
P1569,Sports,East,621.91,7603.18,94,57.4,220,3.9,26.7,Summer,1,3073,1.76,808.48
P1570,Fashion,South,7853.45,6565.47,76,13.4,217,3.2,23.0,Regular,1,1867,1.42,7514.85
P1571,Electronics,East,4102.63,1022.94,330,65.4,4,2.7,12.6,Monsoon,0,733,1.55,3491.27
P1572,Sports,West,4550.26,2426.92,34,84.5,36,2.9,20.5,Winter,1,5557,0.42,4699.04
P1573,Fashion,South,8957.23,2763.51,363,24.2,178,2.9,9.8,Winter,0,6781,0.37,6717.92
P1574,Beauty,North,6648.94,8763.4,411,63.5,257,4.6,34.5,Regular,0,9474,0.47,6867.25
P1575,Books,West,278.98,4960.22,292,63.4,17,3.2,12.6,Summer,0,8858,0.45,362.67
P1576,Fashion,North,9443.11,5204.07,90,24.8,199,4.3,9.8,Festival,1,2960,1.23,8673.27
P1577,Home & Kitchen,East,2524.02,9828.1,238,21.1,48,3.9,30.1,Monsoon,0,2067,0.67,3281.23
P1578,Fashion,West,1254.62,6754.73,239,98.2,62,4.9,0.7,Winter,1,4273,1.76,1631.01
P1579,Fashion,West,7727.66,9454.25,317,45.4,69,3.2,10.7,Festival,0,2234,1.06,8905.48
P1580,Books,North,5104.68,4891.17,369,30.5,147,2.9,15.0,Regular,0,1407,1.48,4462.56
P1581,Home & Kitchen,West,4450.95,1722.18,269,25.4,162,2.6,35.3,Summer,1,6741,1.41,3420.26
P1582,Sports,West,2645.13,9776.94,291,70.1,227,3.1,38.0,Monsoon,1,6581,0.84,3438.67
P1583,Sports,West,5565.22,4913.84,331,64.9,230,4.2,28.7,Regular,1,4716,0.71,5433.26
P1584,Fashion,East,2888.97,2054.44,397,67.9,178,2.7,19.7,Summer,1,7447,0.88,2684.27
P1585,Home & Kitchen,North,9035.51,3300.72,273,17.9,56,3.1,25.6,Regular,0,2518,1.65,7301.36
P1586,Home & Kitchen,West,2309.0,704.28,190,90.4,78,4.6,16.6,Winter,0,7341,1.3,2177.1
P1587,Books,South,8866.68,5012.86,135,45.0,270,4.0,12.0,Winter,0,7305,0.73,8290.54
P1588,Beauty,South,5682.17,8984.28,295,38.2,206,2.7,38.0,Festival,0,3970,1.69,6968.67
P1589,Sports,South,8319.18,9814.55,485,51.6,281,2.6,4.6,Regular,1,4286,0.39,7971.2
P1590,Books,South,7185.89,9804.45,281,45.1,228,2.7,13.9,Winter,1,1989,1.49,7837.93
P1591,Electronics,East,7027.61,1472.37,324,87.7,239,4.9,36.0,Summer,1,3906,1.05,6153.4
P1592,Sports,West,3378.59,4122.8,355,93.6,288,4.6,28.9,Festival,0,100,1.54,3989.23
P1593,Books,North,2492.19,471.32,184,37.3,82,4.6,1.2,Monsoon,1,7180,1.88,1935.76
P1594,Sports,West,2266.69,9005.31,294,87.8,250,4.8,0.9,Regular,1,1410,1.58,2946.7
P1595,Beauty,East,8600.48,3882.36,484,80.3,193,3.8,20.7,Winter,0,6855,1.05,7994.84
P1596,Electronics,South,8240.18,6693.13,381,93.8,106,3.1,19.4,Summer,0,8607,0.56,8217.02
P1597,Beauty,East,4517.62,7557.75,167,32.1,189,3.5,17.7,Regular,1,6080,1.67,4788.43
P1598,Electronics,West,1497.57,4616.0,275,61.9,276,4.3,12.1,Summer,0,3095,1.08,1946.84
P1599,Fashion,North,3946.07,3342.48,380,34.7,74,4.7,39.5,Festival,1,307,0.43,3664.4
P1600,Books,East,6269.57,10110.04,100,84.2,10,3.6,10.9,Winter,0,94,1.52,7768.85
P1601,Electronics,North,4653.15,10133.52,266,10.5,123,3.8,19.6,Winter,0,8510,0.8,5932.55
P1602,Beauty,East,7845.85,3166.98,369,60.8,216,4.8,16.2,Festival,0,1384,0.38,7002.16
P1603,Sports,North,9976.7,5129.73,473,40.5,290,2.8,6.8,Summer,0,721,1.83,8363.31
P1604,Electronics,North,2073.09,10219.75,357,39.0,40,4.7,8.1,Regular,0,7050,1.12,2695.02
P1605,Books,South,4704.58,230.24,292,68.0,193,2.9,36.7,Summer,0,3688,0.78,3815.35
P1606,Electronics,North,4423.64,4438.84,440,86.6,127,3.7,34.3,Regular,1,6135,1.52,4337.8
P1607,Home & Kitchen,South,3184.03,1216.72,87,64.8,289,3.0,8.0,Festival,1,284,1.81,3073.94
P1608,Sports,West,2141.34,5434.51,229,86.8,71,4.0,35.0,Monsoon,0,6884,0.3,2783.74
P1609,Books,West,843.78,434.59,416,33.8,137,3.9,8.4,Regular,0,3257,1.47,667.72
P1610,Books,South,8893.77,4379.19,227,56.8,144,3.5,25.1,Winter,0,5614,1.6,8327.12
P1611,Fashion,South,4314.52,2457.61,473,50.5,299,4.7,3.3,Winter,1,2450,0.66,3650.12
P1612,Beauty,East,5069.58,5683.74,122,11.0,269,4.1,35.2,Winter,0,9659,1.13,4996.38
P1613,Fashion,East,9186.03,10458.65,486,60.1,139,4.3,2.1,Summer,0,5139,0.45,9306.56
P1614,Books,East,7807.65,8441.53,196,69.5,52,2.9,22.2,Summer,0,7601,1.57,8376.63
P1615,Sports,West,1478.91,8907.03,83,63.3,17,4.7,31.2,Summer,1,5055,1.74,1922.58
P1616,Electronics,East,5741.12,6735.93,82,76.3,165,2.9,4.7,Winter,0,7540,0.48,6464.8
P1617,Electronics,North,4534.07,608.9,151,61.4,13,3.1,16.2,Regular,1,7790,1.69,3601.47
P1618,Sports,North,8012.67,2314.15,111,16.0,190,2.8,1.7,Winter,1,8681,1.61,6314.31
P1619,Books,East,7297.48,9726.67,386,20.5,264,3.6,27.3,Regular,0,5232,0.89,6909.75
P1620,Electronics,North,6965.98,3958.29,275,63.7,221,4.7,12.3,Summer,0,700,1.47,6691.04
P1621,Electronics,West,3537.34,1249.53,394,34.7,104,3.1,22.4,Monsoon,0,83,0.3,2789.53
P1622,Electronics,North,8088.64,7428.82,248,17.2,198,3.4,37.3,Summer,0,3082,1.88,7531.95
P1623,Beauty,West,713.43,3270.4,77,48.7,300,4.6,12.2,Festival,0,7694,1.24,927.46
P1624,Beauty,South,1764.32,2954.6,361,59.9,169,4.0,1.9,Regular,0,1160,1.35,2005.84
P1625,Home & Kitchen,South,3489.11,10479.13,472,39.6,149,4.4,27.0,Monsoon,1,8703,1.43,4535.84
P1626,Fashion,South,952.71,9035.99,358,74.8,249,3.0,31.5,Summer,0,8563,1.25,1238.52
P1627,Sports,South,2502.94,4389.92,426,67.9,256,4.3,38.3,Monsoon,0,4560,1.76,3010.67
P1628,Sports,North,8335.48,10296.3,30,40.0,42,3.1,6.3,Winter,0,1924,1.34,9575.5
P1629,Sports,East,9492.87,6889.17,214,77.9,202,5.0,15.7,Regular,0,3089,1.84,9462.87
P1630,Home & Kitchen,North,3185.1,7837.67,96,68.4,244,3.9,33.8,Festival,0,1306,1.29,4140.63
P1631,Beauty,West,2792.25,505.21,129,67.4,157,4.2,32.3,Winter,0,3290,0.59,2451.83
P1632,Books,North,2942.95,1434.97,439,59.8,286,2.8,25.0,Monsoon,0,4313,1.85,2433.08
P1633,Books,North,2921.65,6713.44,77,11.0,282,3.1,10.8,Summer,1,5319,1.46,3798.15
P1634,Home & Kitchen,West,552.12,9457.93,484,72.7,238,2.8,11.4,Regular,0,7767,1.49,717.76
P1635,Books,South,9283.78,6617.04,127,43.8,19,3.5,5.0,Festival,1,1459,1.98,9100.7
P1636,Sports,South,2294.24,1563.14,313,94.8,53,3.2,36.9,Summer,0,1882,0.43,2372.05
P1637,Fashion,South,4316.04,1374.64,188,83.6,85,4.3,6.9,Festival,0,2074,1.03,4337.6
P1638,Electronics,East,294.93,8892.0,191,62.9,273,2.8,22.9,Regular,0,5786,0.71,383.41
P1639,Beauty,West,8607.96,1617.6,202,32.7,213,4.4,23.4,Monsoon,1,5043,1.37,6546.21
P1640,Beauty,West,7365.34,5548.79,82,28.3,104,2.6,14.8,Festival,0,7684,1.67,7341.28
P1641,Home & Kitchen,North,9478.21,563.01,352,40.6,192,3.0,14.1,Regular,0,5007,1.94,7108.66
P1642,Beauty,East,7859.83,1012.51,190,52.9,177,4.5,26.7,Festival,0,3263,1.07,7041.74
P1643,Sports,South,3274.32,7118.63,348,36.6,147,4.4,15.5,Summer,0,6258,1.64,4256.62
P1644,Books,East,2629.16,7292.35,257,56.3,81,3.7,10.2,Festival,0,9694,1.86,3417.91
P1645,Sports,West,7037.62,3703.96,17,24.9,193,2.6,16.0,Summer,1,6503,1.46,6536.88
P1646,Home & Kitchen,West,3768.31,2405.09,303,98.0,37,4.0,32.3,Summer,0,2803,0.71,3917.74
P1647,Sports,North,5748.91,8577.49,80,19.7,154,3.5,38.7,Regular,1,7378,1.33,5894.24
P1648,Books,North,261.32,2420.51,55,93.9,130,3.3,25.4,Winter,0,355,1.95,339.72
P1649,Fashion,West,806.48,5773.72,279,92.2,59,4.1,31.3,Festival,0,1434,1.98,1048.42
P1650,Home & Kitchen,South,5446.61,10171.92,153,57.3,224,3.6,21.3,Monsoon,0,3417,1.39,6776.65
P1651,Fashion,South,5747.5,1705.84,223,75.2,249,2.7,25.0,Summer,0,1624,1.81,5250.67
P1652,Electronics,East,7564.24,9889.84,126,49.2,240,4.8,39.5,Winter,0,922,0.64,8623.71
P1653,Fashion,West,1493.26,2067.46,215,66.7,293,4.4,17.5,Summer,1,8410,0.72,1663.47
P1654,Electronics,West,5229.19,6036.01,284,40.7,287,2.6,2.7,Winter,0,5628,1.92,5601.65
P1655,Electronics,South,2105.59,4070.72,30,37.1,204,3.8,38.3,Winter,1,9845,0.53,2728.66
P1656,Fashion,South,1113.32,10138.06,177,62.0,99,2.7,31.7,Monsoon,1,1080,0.62,1447.32
P1657,Home & Kitchen,West,4222.86,3002.95,160,54.8,176,4.6,15.9,Winter,0,7814,1.01,4230.31
P1658,Books,North,1800.7,4304.47,242,62.2,262,4.0,39.3,Monsoon,1,9976,1.3,2340.91
P1659,Sports,West,2373.46,10323.12,380,35.8,271,2.9,13.8,Regular,0,6781,1.33,3085.5
P1660,Sports,West,3312.03,5716.37,86,43.0,143,2.6,14.9,Summer,0,6955,0.8,4026.52
P1661,Books,South,2742.01,5367.14,496,17.6,189,2.6,24.4,Monsoon,0,4492,1.87,3124.57
P1662,Electronics,South,1058.39,2840.27,360,14.7,272,3.8,11.0,Summer,0,3717,1.86,1375.91
P1663,Electronics,North,1081.18,7418.07,494,32.8,20,4.3,27.9,Festival,1,1326,0.97,1405.53
P1664,Home & Kitchen,North,2093.84,328.33,417,16.7,300,2.8,6.1,Regular,1,6603,1.04,1570.38
P1665,Beauty,East,695.48,690.97,277,19.3,46,3.1,4.3,Festival,0,592,1.49,709.35
P1666,Fashion,West,6339.28,6365.38,72,83.2,95,3.3,21.4,Festival,0,8596,1.43,7889.23
P1667,Electronics,South,3015.8,3706.08,48,13.5,64,3.0,22.2,Winter,0,4858,0.95,3326.31
P1668,Sports,North,2941.51,10018.22,497,69.3,131,3.5,4.3,Winter,1,7781,1.0,3823.96
P1669,Home & Kitchen,East,3453.58,9500.93,65,34.5,9,3.9,38.6,Festival,0,633,0.89,4489.65
P1670,Fashion,East,6695.4,7545.45,127,88.4,203,4.2,22.9,Winter,0,560,0.7,7741.98
P1671,Home & Kitchen,South,8732.21,8623.26,353,53.6,298,4.9,6.0,Summer,1,6726,1.08,8235.34
P1672,Fashion,South,7639.05,7066.86,200,37.5,174,4.8,12.5,Winter,0,6721,1.47,7650.32
P1673,Fashion,East,7329.79,1476.01,334,56.6,73,3.9,32.0,Festival,1,9188,1.56,6567.08
P1674,Books,North,4947.03,8080.41,413,44.4,84,4.3,20.9,Winter,0,7745,1.62,5516.75
P1675,Electronics,East,6999.29,2349.18,483,60.8,59,4.9,7.5,Winter,1,3523,0.94,5735.96
P1676,Home & Kitchen,West,5617.07,3517.93,327,20.3,21,2.7,4.1,Monsoon,0,1248,1.6,4763.29
P1677,Home & Kitchen,West,2319.26,8634.5,115,99.7,157,2.5,17.2,Monsoon,0,4045,0.31,3015.04
P1678,Books,South,2244.17,5716.94,262,48.3,61,2.6,13.5,Festival,1,4585,1.11,2917.42
P1679,Sports,North,3104.64,9054.59,93,41.3,64,3.9,26.2,Summer,1,5921,1.65,4036.03
P1680,Sports,North,9125.87,2378.52,437,73.9,168,4.4,37.0,Regular,1,3353,1.37,6844.4
P1681,Electronics,West,5564.67,6452.27,202,42.8,203,3.4,9.9,Regular,0,2497,1.11,5761.35
P1682,Electronics,East,7392.27,1044.72,286,85.0,129,3.9,34.2,Festival,1,9458,1.4,6850.84
P1683,Beauty,South,3596.28,6816.39,204,50.9,245,3.8,36.8,Summer,0,7789,1.84,4525.06
P1684,Books,East,4195.61,8049.35,103,74.8,106,2.7,36.1,Summer,0,6894,1.26,5454.29
P1685,Sports,East,1430.54,6216.49,31,19.7,122,3.3,38.1,Summer,0,1340,1.66,1859.7
P1686,Fashion,East,1878.69,2927.51,93,86.2,182,2.5,33.7,Monsoon,1,5884,1.97,2262.6
P1687,Home & Kitchen,North,8308.09,503.46,150,76.2,103,2.8,23.7,Festival,1,7599,1.5,7434.16
P1688,Electronics,West,5931.42,1412.71,186,29.1,261,4.5,16.4,Regular,0,6737,1.27,4670.99
P1689,Home & Kitchen,North,3507.82,6602.17,261,23.1,113,4.6,19.7,Summer,0,8743,0.36,4160.07
P1690,Home & Kitchen,West,8067.94,9823.22,193,38.5,70,4.5,34.9,Festival,0,7478,0.94,9056.25
P1691,Beauty,South,2615.9,2311.44,244,97.8,160,4.3,12.1,Regular,0,436,1.26,2805.82
P1692,Sports,South,9765.12,7765.47,363,33.1,240,4.5,6.4,Monsoon,0,8653,1.66,8543.83
P1693,Electronics,East,3579.21,9121.77,391,51.1,11,4.2,5.6,Winter,1,2056,1.04,4652.97
P1694,Home & Kitchen,West,3505.65,5555.5,200,12.7,138,4.2,33.1,Regular,0,5263,1.93,3688.89
P1695,Electronics,West,3256.74,7086.82,301,45.8,167,4.2,30.5,Regular,1,2197,0.76,4030.46
P1696,Fashion,West,1396.69,8590.96,169,61.4,247,3.8,19.9,Regular,0,3918,1.57,1815.7
P1697,Beauty,East,1289.14,2870.17,311,95.8,31,3.4,11.0,Winter,0,9580,1.01,1675.88
P1698,Fashion,East,6551.43,3243.96,275,56.5,12,4.3,27.1,Summer,0,6087,1.13,6031.91
P1699,Electronics,South,8776.16,186.48,12,83.7,243,3.2,1.5,Winter,1,6687,1.66,8000.26
P1700,Electronics,North,7947.1,10119.13,42,59.2,108,3.9,22.7,Regular,0,402,0.8,9163.09
P1701,Sports,West,1582.85,9649.06,118,13.7,194,3.6,15.9,Monsoon,1,5014,0.46,2057.7
P1702,Home & Kitchen,West,5546.7,8070.34,343,38.4,133,3.2,39.1,Regular,0,3238,1.18,6058.06
P1703,Home & Kitchen,North,1234.8,996.06,60,61.8,281,4.9,20.3,Monsoon,0,1352,1.2,1287.73
P1704,Fashion,West,643.89,4798.23,435,95.6,291,3.1,22.1,Festival,0,7799,1.66,837.06
P1705,Beauty,East,6632.58,1231.52,478,87.3,163,3.3,28.5,Monsoon,1,896,1.95,5220.29
P1706,Books,East,5444.49,344.3,363,30.6,278,2.9,19.4,Regular,1,7571,0.39,4083.37
P1707,Home & Kitchen,West,1003.83,6539.01,142,29.8,203,4.6,9.0,Winter,0,8767,1.31,1304.98
P1708,Sports,East,542.4,10095.76,106,28.1,96,4.0,21.5,Regular,0,2574,1.46,705.12
P1709,Fashion,East,9899.61,9497.6,338,93.0,223,4.0,37.8,Regular,0,1928,1.98,10791.33
P1710,Fashion,West,494.21,7370.51,181,86.7,237,4.6,16.4,Festival,0,4155,1.9,642.47
P1711,Books,South,4556.38,1177.33,173,79.7,117,3.4,27.2,Summer,0,3680,1.51,4048.07
P1712,Sports,North,5145.27,3009.37,343,45.3,192,3.0,39.1,Regular,0,7720,1.19,4531.03
P1713,Beauty,East,1349.35,3482.99,290,55.4,276,3.0,33.2,Festival,0,6717,0.57,1754.16
P1714,Sports,South,1856.81,8055.71,265,51.8,106,4.3,26.4,Winter,1,2869,0.95,2413.85
P1715,Beauty,East,3647.69,8459.21,379,32.8,4,4.0,29.4,Festival,0,6029,1.29,4742.0
P1716,Sports,East,7664.42,4154.3,227,55.5,18,3.0,37.5,Festival,1,8127,1.53,7372.29
P1717,Sports,North,5169.41,4492.56,203,12.7,20,2.9,38.4,Monsoon,0,9300,1.38,4759.18
P1718,Electronics,East,6451.44,639.33,215,21.9,122,2.8,38.8,Summer,0,2539,1.51,4924.33
P1719,Fashion,North,9854.71,3163.89,291,89.8,137,4.1,25.0,Summer,0,5738,1.03,9045.06
P1720,Sports,North,7726.45,4837.26,184,77.7,80,2.5,15.4,Winter,0,3314,1.54,7879.94
P1721,Books,North,4456.74,1387.27,254,48.1,154,2.5,5.3,Festival,1,6073,0.54,3828.39
P1722,Sports,South,4575.13,4857.72,235,56.5,25,3.5,15.4,Winter,0,2343,0.58,4930.28
P1723,Home & Kitchen,West,6263.97,8984.77,476,43.3,169,4.2,37.7,Winter,0,724,0.58,6800.92
P1724,Fashion,South,6720.58,6179.23,486,76.7,59,4.2,35.6,Summer,0,6307,1.81,6912.38
P1725,Home & Kitchen,West,5106.97,994.56,27,80.6,41,3.6,20.9,Summer,1,1061,0.43,4817.39
P1726,Fashion,West,6519.64,2158.05,52,78.7,38,4.2,21.5,Summer,0,9035,1.66,6455.65
P1727,Home & Kitchen,North,430.62,5077.3,113,75.0,117,3.8,12.4,Regular,0,282,0.7,559.81
P1728,Sports,East,4410.3,3910.55,300,28.4,275,4.9,18.2,Festival,0,3077,1.1,4632.47
P1729,Sports,North,2933.59,3882.06,10,40.4,270,2.9,28.6,Winter,1,3659,1.86,3453.09
P1730,Electronics,East,1465.91,5642.04,42,52.3,127,4.0,16.1,Festival,0,2223,1.3,1905.68
P1731,Books,West,1175.56,6210.97,173,39.8,3,3.7,7.5,Winter,1,3434,0.66,1528.23
P1732,Home & Kitchen,North,6111.28,8403.61,360,77.9,293,3.0,21.6,Winter,0,2378,0.78,7028.12
P1733,Beauty,East,5331.29,3698.77,287,39.6,16,4.4,9.0,Winter,0,847,1.86,5087.02
P1734,Electronics,South,2685.12,8492.41,207,22.4,265,3.2,39.0,Winter,0,7171,1.03,3490.66
P1735,Home & Kitchen,East,4815.31,3674.47,329,45.9,239,3.5,15.6,Monsoon,0,3734,1.3,4483.9
P1736,Home & Kitchen,North,5023.88,752.07,317,98.2,263,3.4,36.4,Monsoon,1,4537,1.08,4276.35
P1737,Electronics,South,2111.09,5899.22,277,30.3,134,3.1,9.0,Regular,0,7740,0.94,2744.42
P1738,Sports,East,6590.51,6247.15,248,65.1,213,3.6,7.6,Summer,0,2639,0.68,6865.14
P1739,Home & Kitchen,East,7853.01,9824.46,331,49.0,15,3.7,24.7,Winter,1,4751,1.47,8360.8
P1740,Sports,East,7956.34,7672.95,479,16.4,129,4.4,31.2,Festival,0,8750,1.52,7742.11
P1741,Electronics,East,6104.2,9651.41,51,53.9,122,4.4,22.7,Monsoon,0,7717,0.77,7595.37
P1742,Sports,East,5214.06,9554.14,253,73.2,241,2.9,9.2,Summer,1,6464,1.64,6571.47
P1743,Fashion,South,797.87,6419.2,83,56.2,115,4.0,1.5,Regular,0,1513,1.75,1037.23
P1744,Beauty,West,3020.75,5626.5,114,88.5,197,4.7,24.7,Summer,0,3160,1.87,3926.98
P1745,Home & Kitchen,South,1114.06,5932.79,17,36.0,222,2.8,5.2,Winter,0,1097,0.57,1448.28
P1746,Books,South,9645.47,10276.37,399,17.8,214,3.7,13.7,Summer,0,4921,0.82,8995.24
P1747,Beauty,South,1523.79,8159.09,384,94.3,80,4.4,27.0,Winter,0,5339,1.76,1980.93
P1748,Sports,West,1687.4,1276.66,369,44.0,263,4.0,3.9,Monsoon,1,4485,0.64,1436.89
P1749,Home & Kitchen,North,8917.85,8213.38,94,61.9,135,2.8,5.1,Monsoon,0,8410,0.31,8906.75
P1750,Sports,West,9450.5,1939.95,346,81.3,242,3.5,2.5,Winter,0,1611,1.78,8641.11
P1751,Fashion,South,7705.12,4796.66,352,39.2,270,3.8,39.8,Festival,1,7909,0.85,6924.69
P1752,Electronics,East,252.97,2351.94,284,74.5,287,5.0,15.5,Monsoon,0,6855,1.0,328.86
P1753,Home & Kitchen,East,213.19,7296.5,225,22.2,50,2.9,36.2,Festival,1,7862,1.06,277.15
P1754,Fashion,South,3905.39,9233.84,77,36.2,189,5.0,11.7,Winter,0,6336,1.74,5077.01
P1755,Fashion,East,1605.27,3176.53,238,23.0,297,3.4,30.1,Winter,0,7893,0.87,1931.78
P1756,Home & Kitchen,South,380.18,1026.35,264,83.0,14,3.0,8.8,Monsoon,0,624,1.82,494.23
P1757,Sports,East,4747.85,3260.45,117,30.0,232,3.5,19.9,Festival,0,9984,1.35,4566.83
P1758,Books,West,9442.01,7118.77,50,74.6,261,4.0,33.0,Winter,1,4066,1.2,10322.41
P1759,Fashion,North,3373.43,3572.8,278,94.9,192,3.0,32.7,Monsoon,1,7277,0.85,3655.05
P1760,Beauty,North,6679.18,3050.12,47,57.5,203,3.2,31.8,Winter,0,4074,0.71,6512.63
P1761,Fashion,West,6591.91,2083.37,212,58.6,261,4.6,32.9,Summer,1,8772,1.36,5569.64
P1762,Books,West,2660.59,5314.37,421,51.5,113,5.0,8.5,Summer,0,1040,1.06,3192.33
